sensor2822ACCD010000DBlog,ROM,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB,2822ACCD010000DB
sensor2822ACCD010000DBlog,value,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.2625,71.15,71.2625,71.2625,71.15,71.15,71.15,71.15,71.2625,71.2625,71.2625,71.2625,71.2625
sensor2822ACCD010000DBlog,time,2013-09-13 09:54:54,2013-09-13 09:55:58,2013-09-13 09:57:03,2013-09-13 09:58:07,2013-09-13 09:59:16,2013-09-13 10:00:22,2013-09-13 10:01:29,2013-09-13 10:02:38,2013-09-13 10:03:44,2013-09-13 10:04:54,2013-09-13 10:06:11,2013-09-13 10:07:20,2013-09-13 10:08:40,2013-09-13 10:09:47,2013-09-13 10:10:56,2013-09-13 10:11:59,2013-09-13 10:13:10,2013-09-13 10:14:20,2013-09-13 10:15:24,2013-09-13 10:16:30
